Relative:208		
758.459	99.47	
758.793	96.37	
759.127	97.85	
759.461	95.99	
759.794	99.28	
760.128	98.06	
760.462	96.33	
760.796	101.34	
761.13	98.35	
761.463	99.22	
761.797	97.08	
762.131	101.5	
762.464	99.01	
762.798	97.54	
763.131	98.27	
763.465	101.17	
763.798	103.23	
764.131	96.73	
764.464	98.92	
764.798	99.77	
765.131	101.67	
765.464	99.52	
765.797	97	
766.13	99.76	
766.463	97.77	
766.796	99.13	
767.129	101.25	
767.462	95.89	
767.794	100.31	
768.127	100.56	
768.46	96.97	
768.793	102.8	
769.125	101.15	
769.458	100.46	
769.79	100.92	
770.123	99.73	
770.455	100.48	
770.787	95.16	
771.12	97.92	
771.452	100.34	
771.784	99.72	
772.116	99.88	
772.448	96.63	
772.781	97.77	
773.113	94.12	
773.445	97.52	
773.776	99.52	
774.108	101.2	
774.44	97.8	
774.772	96.58	
775.104	98.05	
775.435	97.24	
775.767	99.21	
776.099	99.42	
776.43	99.42	
776.762	97.65	
777.093	98.91	
777.425	97.64	
777.756	101.2	
778.087	97.09	
778.418	98.14	
778.75	99.05	
779.081	100.61	
779.412	101.42	
779.743	99.88	
780.074	102.9	
780.405	97.59	
780.736	100.17	
781.067	103.16	
781.398	98.78	
781.728	99.93	
782.059	100.74	
782.39	97	
782.72	100.27	
783.051	96.82	
783.382	99.2	
783.712	95.75	
784.043	96.7	
784.373	97.98	
784.703	98.11	
785.034	99.93	
785.364	98.89	
785.694	97.23	
786.024	99	
786.354	98.31	
786.684	98.83	
787.014	98.98	
787.344	98	
787.674	97.07	
788.004	99.19	
788.334	98.17	
788.664	96.43	
788.993	96.8	
789.323	98.63	
789.653	100.73	
789.982	97.53	
790.312	97.3	
790.641	95.67	
790.971	101.18	
791.3	97.75	
791.63	99.59	
791.959	99.29	
792.288	97.78	
792.617	98.14	
792.946	95.45	
793.276	100.33	
793.605	98.14	
793.934	94.28	
794.263	100.91	
794.591	100.18	
794.92	96.64	
795.249	95.06	
795.578	96.3	
795.907	96.1	
796.235	94.22	
796.564	97.94	
796.892	98.72	
797.221	98.2	
797.549	97.02	
797.878	97.67	
798.206	96.36	
798.535	98.42	
798.863	95.43	
799.191	97.44	
799.519	99.7	
799.847	94.54	
800.175	93.6	
800.504	96.45	
800.832	94.19	
801.159	96.21	
801.487	94.48	
801.815	97.97	
802.143	98.33	
802.471	94.27	
802.798	96.88	
803.126	97.62	
803.454	96.25	
803.781	95.09	
804.109	101.04	
804.436	97.47	
804.764	97.67	
805.091	94.3	
805.418	97.67	
805.746	97.35	
806.073	95.94	
806.4	96.82	
806.727	99.41	
807.054	97.1	
807.381	95.9	
807.708	94.35	
808.035	98.08	
808.362	97.85	
808.689	94.59	
809.016	98.3	
809.342	98.37	
809.669	98.95	
809.996	99.83	
810.322	100.73	
810.649	100.86	
810.975	98.34	
811.302	99.42	
811.628	99.86	
811.954	100.13	
812.281	99.17	
812.607	100.03	
812.933	98.82	
813.259	99.01	
813.585	98.87	
813.911	98.86	
814.237	99.53	
814.563	100.09	
814.889	100.51	
815.215	99.4	
815.541	99.1	
815.867	98.98	
816.192	99.82	
816.518	99.57	
816.844	98.71	
817.169	100.16	
817.495	98.93	
817.82	99.18	
818.146	99.52	
818.471	99.18	
818.796	98.34	
819.122	97.64	
819.447	97.7	
819.772	98.39	
820.097	97.8	
820.422	98.24	
820.747	97.5	
821.072	97.24	
821.397	99.27	
821.722	97.29	
822.047	99.36	
822.372	100.38	
822.696	96.85	
823.021	99.21	
823.346	98.1	
823.67	97.03	
823.995	97.23	
824.319	98.84	
824.644	97.01	
824.968	98.68	
825.292	98.73	
825.617	97.49	
825.941	97.96	
826.265	97.11	
826.589	99.23	
826.913	98.55	
827.237	96.54	
827.561	98.15	
827.885	96.35	
828.209	95.93	
828.533	98.06	
828.857	97.32	
829.181	96.26	
829.504	96.02	
829.828	96.22	
830.152	95.58	
830.475	98.28	
830.799	96.16	
831.122	95.5	
831.445	94.86	
831.769	96.86	
832.092	95.59	
832.415	92.09	
832.739	99.12	
833.062	95.77	
833.385	97.27	
833.708	95.08	
834.031	97.76	
834.354	96.87	
834.677	96.21	
835	95.94	
835.322	95.98	
835.645	92.32	
835.968	97.81	
836.291	92	
836.613	94.59	
836.936	94.38	
837.258	97.95	
837.581	95.36	
